-30.000277, 17.787397 
-39.080437, 6.455199 
-30.135151, 17.611227 
4.946863, 18.745073 
34.233677, 5.662117 
30.259922, 5.966698 
35.669392, 6.492252 
43.523773, 9.198585 
23.391830, 17.732962 
-0.228730, 6.005412 
37.076263, 17.840263 
4.995713, 9.116331 
36.344666, 5.703898 
37.599590, 18.635122 
24.215233, 5.831163 
43.714687, 6.406468 
23.685827, 17.779638 
36.466763, 5.661618 
-38.563137, 6.066866 
8.685757, 17.530378 
38.742489, 18.990509 
-40.385666, 5.970578 
-40.192413, 6.378472 
20.180954, 17.713114 
-18.947847, 9.139311 
39.722572, 19.059240 
5.016908, 17.733454 
-36.652317, 6.314950 
-32.373844, 9.182554 
22.690947, 6.435928 
4.842233, 5.742833 
-0.276995, 17.849741 
38.987495, 5.824560 
-30.478292, 17.759039 
-26.444422, 5.830850 
39.432228, 5.876988 
39.205475, 6.236078 
-29.673973, 18.753864 
-36.643955, 6.142641 
43.567539, 19.069769 
38.385170, 19.044771 
4.871346, 6.100156 
23.630753, 17.401470 
38.662701, 18.949516 
37.240906, 18.699478 
8.601239, 5.967062 
38.987522, 18.633940 
38.907097, 17.410070 
35.867157, 5.839646 
39.204659, 18.794424 
30.297657, 18.869402 
38.988480, 19.009529 
-41.002609, 18.673143 
36.918434, 9.199755 
31.734873, 6.245272 
42.239525, 17.490210 
20.019447, 17.585236 
-0.290911, 6.005703 
-38.914913, 9.208696 
32.690895, 5.991565 
-38.997097, 6.075815 
39.400425, 5.705095 
-39.065411, 6.033748 
-40.896675, 17.553461 
17.335978, 5.891758 
-29.811441, 9.186178 
38.059597, 5.651768 
-19.023542, 9.219908 
37.091946, 17.744534 
38.070221, 18.877266 
39.680248, 18.923210 
-29.916466, 6.544485 
-32.455269, 18.621046 
25.030258, 18.964714 
43.898235, 17.835470 
31.806011, 6.536891 
36.048378, 15.857069 
38.124626, 6.461131 
42.430534, 15.862046 
38.709057, 6.111017 
38.333794, 18.961258 
-32.414585, 19.064789 
23.674520, 17.547466 
36.259838, 6.400741 
25.870270, 6.441872 
20.072554, 5.843791 
8.863938, 17.762560 
7.408589, 17.803839 
-39.010159, 6.458723 
24.078821, 9.097332 
13.040876, 6.071477 
-38.866928, 18.772610 
36.962181, 6.231185 
19.181292, 17.854258 
-18.953354, 18.618134 
8.390861, 31.823435 
8.551058, 29.033932 
19.122778, 29.408482 
24.038980, 24.072279 
20.196190, 23.402962 
23.389637, 23.645716 
23.472088, 23.849405 
12.979162, 24.671684 
20.069441, 25.252903 
17.356400, 25.140274 
16.469191, 33.232445 
20.052948, 30.545563 
8.701646, 33.265800 
8.358656, 32.570774 
19.279814, 26.491425 
23.582754, 28.794233 
24.045525, 28.091064 
20.011183, 24.950890 
23.702461, 32.190201 
8.716588, 33.219269 
24.033352, 30.326977 
25.965597, 31.660814 
23.728653, 33.683105 
24.349392, 27.589052 
8.190886, 28.941828 
22.935038, 28.348598 
24.009550, 28.710571 
23.964548, 33.687340 
21.345644, 30.237701 
24.981258, 29.126286 
8.484062, 28.217390 
13.781968, 23.851036 
17.388948, 23.243599 
16.417051, 29.220697 
25.903538, 33.235428 
19.214540, 28.965273 
8.866890, 32.714340 
17.257174, 24.607754 
20.146908, 33.067963 
24.127798, 31.876890 
8.375673, 23.359325 
8.709730, 32.281918 
22.734129, 27.997969 
23.839325, 31.567514 
19.172060, 28.738268 
24.984905, 27.411514 
22.588364, 28.820436 
25.904196, 32.170815 
24.212179, 23.623505 
23.367592, 26.985096 
20.113628, 33.526009 
24.190180, 24.253571 
25.032261, 26.512583 
23.314425, 28.565285 
19.150290, 32.442013 
21.374155, 31.789576 
23.257208, 24.552748 
25.876925, 27.008713 
19.325815, 33.544231 
20.083469, 32.346767 
23.975475, 29.114532 
24.230247, 27.829662 
19.236216, 30.366964 
25.861795, 32.811016 
22.794008, 28.371969 
23.366467, 28.069687 
13.057981, 32.003860 
8.514515, 28.888882 
8.574984, 31.508799 
8.797629, 30.293493 
22.646358, 23.784437 
23.071630, 28.231384 
17.304398, 33.828281 
16.505823, 28.981106 
12.995029, 33.186398 
23.388081, 28.155355 
22.634901, 29.048529 
8.469486, 33.654179 
7.463393, 31.688868 
16.353369, 29.273596 
24.278135, 33.365402 
8.845860, 23.888281 
7.569867, 29.300089 
22.961870, 28.089169 
23.940294, 24.401842 
22.782415, 25.029455 
13.865989, 31.638220 
24.281811, 27.616552 
7.483691, 30.447655 
23.990406, 32.206722 
8.690055, 33.417492 
7.540025, 31.970678 
13.803196, 30.557268 
19.225559, 31.519985 
24.347857, 31.977922 
20.156933, 28.441784 
